epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,93.4664,1.79189,2.56075,1.09977,0.30534,0.13499,0.08747,0.04506,1.73277,1.64865,1.04189,0.0701478,0.00331691,0.00331691
2,163.176,1.75048,1.6752,1.0685,0.17926,0.18592,0.12962,0.07177,1.65444,1.50497,1.01427,0.0401039,0.00660635,0.00660635
3,230.115,1.7896,1.56427,1.06579,0.18016,0.16411,0.1254,0.06344,1.79515,1.58111,1.05106,0.010016,0.0098518,0.0098518
4,295.207,1.7534,1.49003,1.05684,0.25338,0.20941,0.16875,0.09258,1.63546,1.37005,1.01264,0.009802,0.009802,0.009802
5,361.532,1.70287,1.4045,1.03821,0.28264,0.18642,0.17061,0.09342,1.66451,1.35521,1.01518,0.009736,0.009736,0.009736
6,427.602,1.6619,1.34906,1.026,0.23894,0.19896,0.16578,0.09165,1.66289,1.36692,1.01277,0.00967,0.00967,0.00967
7,492.924,1.6345,1.30353,1.01545,0.28573,0.2213,0.20061,0.11199,1.53815,1.27456,0.98201,0.009604,0.009604,0.009604
8,558.407,1.60975,1.2787,1.00942,0.32081,0.23903,0.21342,0.11938,1.54172,1.20723,0.9778,0.009538,0.009538,0.009538
9,624.136,1.60356,1.26046,1.00583,0.30668,0.24711,0.21544,0.12048,1.53163,1.20372,0.98272,0.009472,0.009472,0.009472
10,689.258,1.58423,1.23601,1.00332,0.32649,0.25541,0.23424,0.13107,1.49583,1.15103,0.97012,0.009406,0.009406,0.009406
11,755.501,1.56509,1.21267,0.99838,0.30969,0.24894,0.22231,0.12712,1.50005,1.19326,0.96907,0.00934,0.00934,0.00934
12,820.27,1.54834,1.18955,0.99071,0.33692,0.26768,0.24255,0.13705,1.46217,1.12911,0.96043,0.009274,0.009274,0.009274
13,885.775,1.55079,1.1897,0.99587,0.33587,0.26265,0.23864,0.13458,1.46508,1.13588,0.96403,0.009208,0.009208,0.009208
14,950.619,1.53604,1.17064,0.98925,0.33959,0.2656,0.24302,0.13801,1.47924,1.12517,0.96559,0.009142,0.009142,0.009142
15,1016.24,1.52848,1.16397,0.98743,0.34012,0.26688,0.25071,0.14472,1.45186,1.12491,0.96146,0.009076,0.009076,0.009076
16,1081.09,1.51922,1.14866,0.98647,0.35565,0.27783,0.25877,0.14672,1.46383,1.11116,0.96097,0.00901,0.00901,0.00901
17,1146.87,1.51877,1.14545,0.9809,0.36847,0.26531,0.25354,0.1428,1.44401,1.11944,0.95611,0.008944,0.008944,0.008944
18,1211.56,1.51938,1.1421,0.97955,0.3549,0.271,0.25937,0.14855,1.43249,1.0957,0.95059,0.008878,0.008878,0.008878
19,1277.07,1.50295,1.12586,0.97674,0.36471,0.27426,0.26295,0.14861,1.44685,1.08498,0.95551,0.008812,0.008812,0.008812
20,1342.82,1.49652,1.12056,0.97932,0.37317,0.27461,0.26667,0.15007,1.43021,1.0742,0.94895,0.008746,0.008746,0.008746
21,1408.28,1.50003,1.11878,0.97684,0.37236,0.28497,0.26669,0.15182,1.43018,1.06305,0.95123,0.00868,0.00868,0.00868
22,1473.59,1.4834,1.10111,0.97328,0.36062,0.27798,0.26361,0.15098,1.43431,1.07602,0.95466,0.008614,0.008614,0.008614
