epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,95.7278,1.88146,2.66543,1.12137,0.29417,0.1453,0.0881,0.04429,1.75823,1.80674,1.04484,0.0701478,0.00331691,0.00331691
2,151.409,1.80151,1.7697,1.07406,0.16326,0.18276,0.12312,0.06382,1.7353,1.60312,1.02603,0.0401039,0.00660635,0.00660635
3,206.659,1.81719,1.66207,1.05285,0.17453,0.21685,0.12514,0.06453,1.7358,1.60775,1.01914,0.010016,0.0098518,0.0098518
4,260.014,1.78737,1.58567,1.03862,0.24547,0.20022,0.16086,0.08797,1.65015,1.44242,0.9969,0.009802,0.009802,0.009802
5,312.896,1.74037,1.50165,1.02036,0.25781,0.18089,0.1594,0.0874,1.69829,1.43578,1.00011,0.009736,0.009736,0.009736
6,366.39,1.70117,1.44473,1.00866,0.2615,0.23151,0.18937,0.10524,1.57274,1.32684,0.97579,0.00967,0.00967,0.00967
7,419.271,1.67307,1.39219,0.99774,0.2794,0.22326,0.18652,0.10338,1.57363,1.30792,0.97258,0.009604,0.009604,0.009604
8,471.799,1.65137,1.36272,0.99224,0.30914,0.25024,0.21437,0.11826,1.55293,1.2701,0.96225,0.009538,0.009538,0.009538
9,523.573,1.64086,1.33864,0.9858,0.3044,0.2339,0.20115,0.1133,1.54351,1.26293,0.96126,0.009472,0.009472,0.009472
10,573.92,1.62259,1.31172,0.98238,0.29057,0.24561,0.21529,0.11946,1.53641,1.22802,0.96032,0.009406,0.009406,0.009406
11,625.256,1.60422,1.29169,0.97797,0.30246,0.24598,0.20838,0.1153,1.53224,1.26019,0.95841,0.00934,0.00934,0.00934
12,676.824,1.58813,1.2667,0.96994,0.34468,0.24823,0.23086,0.12806,1.5031,1.21075,0.95394,0.009274,0.009274,0.009274
13,728.889,1.58478,1.26154,0.97239,0.32331,0.25701,0.232,0.12984,1.49584,1.18291,0.94866,0.009208,0.009208,0.009208
14,781.258,1.57309,1.24235,0.96668,0.3145,0.25222,0.23082,0.12968,1.51881,1.17605,0.94986,0.009142,0.009142,0.009142
15,833.552,1.56454,1.23379,0.96413,0.31073,0.26043,0.23309,0.1328,1.48689,1.16886,0.94544,0.009076,0.009076,0.009076
16,886.014,1.55346,1.21622,0.96231,0.34541,0.24619,0.2402,0.1346,1.5025,1.21828,0.9478,0.00901,0.00901,0.00901
17,938.03,1.55411,1.2152,0.95867,0.33961,0.2594,0.24282,0.13763,1.47268,1.14846,0.9443,0.008944,0.008944,0.008944
18,990.572,1.55621,1.20904,0.95726,0.34373,0.26407,0.24745,0.14055,1.47643,1.16112,0.945,0.008878,0.008878,0.008878
19,1042.46,1.53759,1.19514,0.95462,0.34465,0.26873,0.25144,0.1412,1.48781,1.14474,0.94058,0.008812,0.008812,0.008812
20,1094.4,1.53194,1.18695,0.95656,0.36917,0.26972,0.25659,0.1455,1.45654,1.13113,0.93717,0.008746,0.008746,0.008746
21,1146.37,1.53221,1.18228,0.95297,0.34446,0.27202,0.25384,0.14364,1.44559,1.13214,0.93423,0.00868,0.00868,0.00868
22,1198.05,1.51922,1.16887,0.95022,0.32693,0.26576,0.24954,0.14007,1.48305,1.16523,0.94262,0.008614,0.008614,0.008614
23,1249.97,1.51637,1.16522,0.94806,0.35935,0.27133,0.25885,0.14714,1.44354,1.11096,0.9341,0.008548,0.008548,0.008548
24,1301.73,1.51385,1.16445,0.94854,0.35875,0.27474,0.26324,0.14929,1.44434,1.11311,0.93408,0.008482,0.008482,0.008482
25,1353.75,1.50313,1.15397,0.94707,0.35985,0.28023,0.26646,0.15015,1.43708,1.09868,0.93243,0.008416,0.008416,0.008416
26,1406.04,1.50686,1.15352,0.94795,0.37905,0.27384,0.26327,0.15096,1.43957,1.10538,0.93016,0.00835,0.00835,0.00835
27,1458.32,1.49314,1.14165,0.9444,0.37308,0.28172,0.27489,0.15552,1.432,1.09264,0.92891,0.008284,0.008284,0.008284
28,1510.26,1.50634,1.14357,0.94583,0.38145,0.27852,0.26924,0.15392,1.41877,1.09286,0.92596,0.008218,0.008218,0.008218
29,1562.04,1.49788,1.13899,0.94424,0.35857,0.27778,0.26442,0.15071,1.42647,1.09854,0.93167,0.008152,0.008152,0.008152
30,1613.64,1.4902,1.13271,0.94417,0.36472,0.28556,0.27045,0.15514,1.4191,1.09595,0.92798,0.008086,0.008086,0.008086
31,1664.93,1.49452,1.13235,0.94236,0.36433,0.28528,0.27212,0.15684,1.4201,1.09047,0.92844,0.00802,0.00802,0.00802
32,1716.59,1.4866,1.11925,0.94025,0.38814,0.28639,0.27937,0.16081,1.42212,1.07552,0.92846,0.007954,0.007954,0.007954
33,1768.37,1.4837,1.12177,0.93994,0.36826,0.28282,0.27043,0.15633,1.41188,1.09824,0.92639,0.007888,0.007888,0.007888
34,1819.79,1.48308,1.12127,0.93759,0.37672,0.28556,0.27337,0.15851,1.39976,1.07885,0.92271,0.007822,0.007822,0.007822
35,1871.72,1.48455,1.11591,0.93818,0.38695,0.28686,0.27966,0.15918,1.40331,1.06713,0.92482,0.007756,0.007756,0.007756
36,1923.49,1.46872,1.10634,0.93721,0.38873,0.28813,0.27744,0.15731,1.40826,1.07323,0.92375,0.00769,0.00769,0.00769
37,1975.31,1.47052,1.10621,0.93637,0.37625,0.28836,0.27566,0.15966,1.40214,1.06313,0.92073,0.007624,0.007624,0.007624
38,2027.12,1.46213,1.0927,0.93525,0.39812,0.28675,0.28317,0.16276,1.39989,1.06035,0.91951,0.007558,0.007558,0.007558
39,2079.47,1.45752,1.09473,0.93628,0.38486,0.29386,0.2813,0.16175,1.40277,1.06549,0.92234,0.007492,0.007492,0.007492
40,2131.3,1.46188,1.09906,0.9353,0.38204,0.29459,0.28289,0.1597,1.40762,1.06113,0.92214,0.007426,0.007426,0.007426
41,2182.98,1.45987,1.08704,0.93381,0.38828,0.29517,0.28587,0.16409,1.38704,1.04899,0.91879,0.00736,0.00736,0.00736
42,2234.88,1.4658,1.09229,0.93317,0.38995,0.29774,0.28267,0.16186,1.38689,1.05415,0.91983,0.007294,0.007294,0.007294
43,2286.59,1.44686,1.0815,0.93173,0.39534,0.29963,0.29388,0.16796,1.38729,1.03864,0.91857,0.007228,0.007228,0.007228
44,2338.47,1.45305,1.08234,0.93387,0.3869,0.29713,0.28652,0.16374,1.39127,1.04587,0.91875,0.007162,0.007162,0.007162
45,2390.14,1.45333,1.08495,0.93352,0.39309,0.29607,0.28871,0.16682,1.38492,1.04387,0.91661,0.007096,0.007096,0.007096
46,2441.96,1.45162,1.07422,0.93116,0.39459,0.29009,0.28627,0.16481,1.3981,1.04147,0.91839,0.00703,0.00703,0.00703
47,2493.56,1.44329,1.07155,0.93039,0.40772,0.29884,0.29388,0.16822,1.3876,1.03626,0.91715,0.006964,0.006964,0.006964
48,2545.72,1.45332,1.08341,0.93232,0.3892,0.29883,0.28757,0.1669,1.37299,1.0355,0.91493,0.006898,0.006898,0.006898
