epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,90.8692,4.15769,6.17409,2.0757,0.34499,0.13399,0.09673,0.05133,3.85994,3.77568,2.03154,0.0701478,0.00331691,0.00331691
2,151.564,4.03488,3.89426,2.02082,0.19829,0.19111,0.13099,0.07011,3.82166,3.5067,1.97593,0.0401039,0.00660635,0.00660635
3,209.656,4.10153,3.70937,2.02553,0.16077,0.15817,0.1136,0.05509,4.04691,3.94563,2.04529,0.010016,0.0098518,0.0098518
4,267.446,4.0798,3.59556,2.02673,0.23379,0.1854,0.1522,0.08158,3.89729,3.41742,2.00654,0.009802,0.009802,0.009802
5,325.901,3.97848,3.38482,1.99992,0.24924,0.21597,0.17733,0.09511,3.76222,3.10361,1.95615,0.009736,0.009736,0.009736
6,384.19,3.89349,3.26052,1.97967,0.27786,0.21229,0.18115,0.09224,3.91869,3.08962,1.99293,0.00967,0.00967,0.00967
7,442.38,3.83965,3.1252,1.96302,0.31014,0.23895,0.20981,0.11249,3.65291,2.87679,1.93576,0.009604,0.009604,0.009604
8,500.973,3.79485,3.05254,1.9532,0.31726,0.25551,0.22927,0.12421,3.62512,2.85556,1.93066,0.009538,0.009538,0.009538
9,559.466,3.76711,2.99198,1.94664,0.32502,0.2311,0.21057,0.11593,3.72076,2.86588,1.95993,0.009472,0.009472,0.009472
10,617.3,3.72815,2.9352,1.94083,0.33853,0.25762,0.23269,0.12673,3.5615,2.80642,1.91252,0.009406,0.009406,0.009406
11,675.871,3.69591,2.88053,1.93301,0.35092,0.26036,0.24104,0.13166,3.59037,2.7446,1.91324,0.00934,0.00934,0.00934
12,734.279,3.66394,2.81731,1.92068,0.33456,0.27214,0.24037,0.13102,3.50609,2.70511,1.90334,0.009274,0.009274,0.009274
13,792.019,3.65216,2.80785,1.92681,0.34491,0.27514,0.24703,0.13538,3.50591,2.68065,1.89906,0.009208,0.009208,0.009208
