epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,72.787,4.28655,4.0847,2.83309,0.32757,0.04621,0.01611,0.0053,3.27033,3.35992,1.87922,0.0701478,0.00331691,0.00331691
2,123.399,2.81749,2.60345,1.58969,0.27992,0.05463,0.04473,0.01847,2.56185,2.25876,1.39115,0.0401039,0.00660635,0.00660635
3,174.704,2.50064,2.30631,1.40272,0.05993,0.10881,0.05571,0.02242,2.23656,2.28176,1.29272,0.010016,0.0098518,0.0098518
4,225.669,2.25395,2.0488,1.29988,0.3048,0.09214,0.07309,0.03389,2.02443,1.82307,1.18836,0.009802,0.009802,0.009802
5,276.177,2.1006,1.88356,1.23433,0.25522,0.13221,0.09722,0.04605,1.90431,1.64837,1.14463,0.009736,0.009736,0.009736
6,326.849,1.99666,1.77274,1.19113,0.23477,0.14222,0.09674,0.04543,1.96017,1.59166,1.13215,0.00967,0.00967,0.00967
7,376.694,1.93148,1.68562,1.1625,0.28803,0.15888,0.1239,0.06175,1.78739,1.48326,1.10115,0.009604,0.009604,0.009604
8,427.713,1.87783,1.62581,1.14559,0.27206,0.16325,0.12079,0.06386,1.77819,1.54501,1.08564,0.009538,0.009538,0.009538
9,478.389,1.84786,1.58205,1.13078,0.1996,0.1761,0.13331,0.07168,1.70469,1.42639,1.07202,0.009472,0.009472,0.009472
10,529.201,1.81779,1.53638,1.12284,0.21961,0.1798,0.13734,0.07105,1.68725,1.36893,1.0616,0.009406,0.009406,0.009406
11,579.57,1.77937,1.49935,1.11364,0.21398,0.1818,0.1332,0.07347,1.68707,1.48373,1.05655,0.00934,0.00934,0.00934
12,630.391,1.74585,1.45379,1.09664,0.33924,0.19471,0.16196,0.08669,1.60912,1.29289,1.04786,0.009274,0.009274,0.009274
13,681.082,1.74197,1.4444,1.10114,0.23862,0.20922,0.16782,0.09065,1.59608,1.27407,1.04001,0.009208,0.009208,0.009208
14,731.655,1.71795,1.41904,1.08945,0.22516,0.20859,0.15902,0.08495,1.63596,1.30859,1.04372,0.009142,0.009142,0.009142
15,781.839,1.70394,1.39777,1.08446,0.25814,0.21425,0.17366,0.09352,1.57616,1.24629,1.02748,0.009076,0.009076,0.009076
16,832.966,1.68424,1.37733,1.07979,0.23904,0.21771,0.17212,0.0918,1.59933,1.26314,1.03498,0.00901,0.00901,0.00901
17,883.532,1.67418,1.36594,1.06958,0.25291,0.2123,0.1807,0.0971,1.54183,1.22235,1.02005,0.008944,0.008944,0.008944
18,934.27,1.67141,1.35315,1.0665,0.26539,0.2219,0.18737,0.10141,1.54105,1.20755,1.01918,0.008878,0.008878,0.008878
19,984.61,1.64958,1.33385,1.06183,0.26978,0.22502,0.18611,0.10257,1.54773,1.22239,1.01978,0.008812,0.008812,0.008812
20,1035.07,1.63929,1.32372,1.0634,0.2798,0.22415,0.19066,0.10343,1.55601,1.21722,1.01886,0.008746,0.008746,0.008746
21,1085.85,1.6353,1.31209,1.05698,0.27773,0.23194,0.1962,0.10594,1.54102,1.21494,1.01943,0.00868,0.00868,0.00868
22,1136.7,1.61664,1.29414,1.05319,0.27711,0.22192,0.1975,0.10714,1.5062,1.18993,1.00941,0.008614,0.008614,0.008614
23,1187.27,1.61086,1.28546,1.04811,0.283,0.23176,0.20002,0.11123,1.50411,1.17153,1.00809,0.008548,0.008548,0.008548
24,1237.94,1.60642,1.28585,1.04799,0.28427,0.2265,0.2042,0.11033,1.49033,1.17439,1.00539,0.008482,0.008482,0.008482
25,1288.59,1.59204,1.26867,1.04501,0.28354,0.23576,0.20455,0.11298,1.47548,1.14549,0.9998,0.008416,0.008416,0.008416
26,1339.02,1.59183,1.26279,1.04448,0.29642,0.23235,0.20424,0.11421,1.48377,1.17107,0.99758,0.00835,0.00835,0.00835
27,1389.38,1.57522,1.25076,1.04011,0.30419,0.23909,0.21584,0.11858,1.47217,1.13126,0.99676,0.008284,0.008284,0.008284
28,1440,1.58456,1.24717,1.04134,0.2954,0.22854,0.20774,0.11356,1.47851,1.14512,0.99919,0.008218,0.008218,0.008218
29,1490.21,1.5756,1.24628,1.03895,0.29833,0.23785,0.21582,0.11847,1.46511,1.13416,0.99336,0.008152,0.008152,0.008152
30,1540.37,1.56639,1.24012,1.03861,0.30158,0.23173,0.21532,0.11858,1.44602,1.15586,0.99142,0.008086,0.008086,0.008086
31,1590.58,1.56742,1.2358,1.03423,0.30945,0.24618,0.21679,0.11999,1.44584,1.12434,0.9909,0.00802,0.00802,0.00802
32,1640.95,1.5602,1.22128,1.03187,0.30527,0.24472,0.21802,0.11954,1.45251,1.10861,0.992,0.007954,0.007954,0.007954
